TIENDA_ID,MES_ID,VENTA_TOTAL
342,202309,1402371.43
751,202307,1402558.39
494,202304,1402756.4
107,202304,1402767.37
752,202405,1402932.97
149,202309,1403007.92
346,202311,1403268.25
496,202407,1403691.71
398,202311,1403752.76
155,202406,1403890.62
428,202305,1404062.21
325,202406,1404121.23
228,202404,1404279.37
86,202303,1404440.72
337,202402,1404684.63
156,202309,1404858.01
672,202307,1404924.2
461,202310,1405119.25
596,202306,1405237.67
432,202407,1405359.06
686,202309,1405730.63
95,202307,1405751.55
88,202312,1405779.37
41,202405,1405913.72
418,202407,1405974.45
168,202306,1405980.83
184,202403,1405982.56
105,202404,1406020.24
341,202403,1406040.34
541,202306,1406218.1
96,202305,1406306.77
323,202402,1406341.4
584,202306,1406426.01
524,202308,1406428.3
282,202304,1406455.89
236,202403,1406460.3
446,202406,1406468.84
518,202309,1406647.38
317,202307,1406749.96
292,202404,1406907.85
539,202406,1406939.45
226,202307,1406960.38
271,202402,1407283.55
217,202309,1407457.11
152,202309,1407542.26
243,202301,1407735.99
251,202303,1407854.97
134,202304,1407966.81
119,202304,1408060.43
524,202403,1408091.93
414,202306,1408197.1
226,202403,1408640.35
282,202308,1408821.99
236,202312,1408970.92
237,202307,1408984.42
687,202308,1409228.76
314,202312,1409341.05
494,202312,1409343.06
57,202307,1409466.35
107,202305,1409473.57
743,202411,1409710.54
449,202405,1409957.79
551,202307,1410131.33
419,202309,1410170.21
334,202301,1410252.34
293,202308,1410402.07
422,202406,1410420.68
334,202402,1410480.15
317,202312,1410488.29
239,202305,1410599.84
765,202303,1410789.14
343,202307,1410996.67
371,202308,1411100.13
354,202307,1411192.75
323,202310,1411203.48
518,202403,1411285.7
736,202309,1411288.73
444,202308,1411633.34
36,202307,1411704.46
355,202403,1411780.04
48,202305,1411977.29
155,202312,1412087.73
49,202301,1412392.16
331,202307,1412425.61
75,202310,1412445.82
88,202301,1412474.3
555,202405,1412484.71
325,202302,1412558.24
494,202309,1412637.69
168,202307,1412724.53
317,202406,1413394.86
672,202308,1413431.3
539,202312,1413451.87
206,202404,1413509.97
311,202403,1413677.37
182,202311,1413890.89
262,202407,1413973.64
33,202404,1413979.13
77,202309,1414015.32
392,202407,1414431.42
341,202312,1414437.82
327,202312,1414467.53
477,202308,1414823.2
98,202309,1414927.5
262,202305,1415001.34
639,202309,1415168.0
719,202309,1415173.4
239,202306,1415210.37
654,202303,1415693.86
398,202303,1416121.28
182,202402,1416125.2
751,202308,1416222.7
176,202406,1416758.96
736,202308,1416770.42
522,202303,1416988.47
339,202411,1417096.41
325,202301,1417271.0
251,202404,1417553.66
556,202405,1417595.16
176,202312,1417639.65
694,202305,1417642.47
412,202305,1417677.84
444,202407,1417823.57
165,202308,1417872.8
428,202411,1418103.55
337,202411,1418338.16
141,202310,1418487.39
372,202411,1418498.95
275,202306,1418670.59
494,202404,1418739.62
99,202306,1418943.32
392,202406,1419134.73
799,202403,1419308.54
176,202407,1419537.93
522,202308,1419702.68
799,202406,1419791.83
687,202404,1419969.03
141,202401,1420158.97
412,202411,1420255.44
327,202403,1420514.52
168,202407,1420569.77
79,202406,1420666.46
418,202406,1420683.42
687,202307,1420986.88
694,202405,1420999.22
214,202404,1421193.33
385,202310,1421382.97
95,202405,1421680.45
716,202406,1421698.7
99,202307,1421702.35
293,202309,1421729.97
459,202405,1421846.54
413,202404,1421850.6
342,202405,1421865.92
227,202405,1422012.51
318,202405,1422032.84
323,202303,1422037.64
331,202305,1422188.56
443,202305,1422196.69
611,202307,1422222.87
372,202402,1422276.72
396,202302,1422396.54
176,202305,1422506.76
51,202305,1422692.03
512,202404,1422723.74
209,202401,1422771.75
301,202306,1423098.6
271,202311,1423204.03
276,202411,1423302.9
148,202406,1423307.29
378,202411,1423330.45
113,202302,1423346.39
249,202404,1423372.2
339,202303,1423388.62
226,202306,1423393.96
75,202305,1423657.24
311,202406,1423771.21
672,202407,1423988.47
478,202309,1424186.2
375,202306,1424248.85
751,202403,1424258.55
437,202311,1424263.48
184,202305,1424345.61
102,202405,1424412.55
323,202411,1424995.56
49,202402,1425190.76
292,202401,1425240.13
774,202309,1425364.63
633,202309,1425410.64
477,202309,1425475.09
672,202406,1425538.41
113,202304,1425612.25
155,202304,1425723.07
355,202404,1425881.37
612,202404,1426039.87
508,202402,1426057.82
162,202301,1426109.4
291,202406,1426141.87
224,202312,1426324.14
215,202312,1426408.54
105,202306,1426451.27
271,202401,1426478.84
86,202402,1426493.66
368,202405,1426576.29
55,202305,1426625.93
165,202403,1426744.67
176,202411,1426776.88
176,202404,1427042.92
657,202403,1427140.1
595,202404,1427559.27
168,202308,1427613.72
416,202310,1427658.19
81,202307,1428003.29
53,202403,1428105.68
738,202407,1428216.22
496,202403,1428233.73
144,202311,1428254.62
105,202406,1428432.31
588,202309,1428467.56
444,202307,1428551.58
301,202407,1428884.43
184,202303,1428909.34
598,202407,1428924.53
232,202311,1428959.83
414,202309,1429012.77
92,202302,1429081.93
72,202312,1429193.97
389,202310,1429314.88
295,202302,1429427.6
33,202301,1429517.1
243,202302,1429758.39
416,202304,1429874.71
314,202306,1429889.95
774,202308,1430011.22
272,202303,1430285.02
696,202411,1430300.51
325,202407,1430383.87
95,202306,1430731.42
175,202412,1430976.74
33,202411,1431224.89
504,202404,1431273.27
293,202405,1431299.64
302,202309,1431563.06
146,202309,1432172.32
591,202401,1432334.08
662,202303,1432669.4
687,202407,1432973.11
339,202305,1432978.27
708,202403,1433023.6
504,202411,1433046.31
657,202305,1433129.13
378,202404,1433438.2
389,202404,1433796.03
602,202307,1433808.4
654,202312,1433843.84
156,202405,1433843.94
148,202306,1433856.62
157,202412,1434029.58
88,202309,1434367.98
215,202403,1434509.77
183,202305,1434686.97
584,202403,1434929.16
156,202306,1434938.82
591,202305,1434943.65
522,202406,1434973.07
403,202403,1435108.43
101,202307,1435204.81
234,202301,1435262.78
194,202406,1435714.28
508,202311,1436036.76
251,202305,1436158.59
139,202405,1436204.42
595,202406,1436223.12
378,202312,1436333.93
422,202307,1436381.32
63,202406,1436421.51
473,202405,1436422.21
314,202307,1436526.98
185,202406,1436647.44
602,202308,1436881.74
598,202305,1437014.95
224,202411,1437176.36
421,202402,1437214.6
559,202406,1437584.12
341,202406,1437729.3
165,202405,1438152.28
25,202309,1438155.67
412,202308,1438365.92
521,202406,1438382.1
571,202403,1438596.7
249,202308,1438658.82
776,202405,1438788.54
301,202312,1439064.13
445,202401,1439167.68
215,202407,1439196.34
602,202403,1439229.09
443,202406,1439264.66
296,202307,1439540.17
429,202307,1440170.64
162,202302,1440189.71
167,202401,1440195.71
571,202306,1441003.9
383,202309,1441435.57
119,202303,1441731.36
598,202306,1441804.88
296,202309,1441808.26
324,202405,1441973.59
327,202407,1442072.14
279,202306,1443077.81
751,202401,1443162.55
49,202401,1443239.23
421,202303,1443404.31
354,202309,1443413.14
549,202405,1444217.93
125,202402,1444278.92
389,202411,1444481.75
378,202306,1444558.35
224,202402,1444684.65
654,202411,1444860.63
292,202305,1445300.56
773,202403,1445498.89
521,202404,1445668.05
51,202309,1446145.88
176,202307,1446219.95
721,202308,1446231.76
55,202312,1446236.59
88,202404,1446255.98
215,202306,1446422.44
239,202406,1446693.21
467,202302,1446964.84
96,202403,1447203.95
336,202305,1447258.13
571,202411,1447363.39
291,202312,1447772.99
51,202404,1447800.26
696,202403,1447853.43
591,202312,1448384.96
444,202309,1448670.17
612,202411,1449107.31
512,202308,1449156.63
444,202306,1449338.32
353,202411,1449491.77
604,202311,1449528.78
591,202411,1449663.29
317,202407,1450039.44
92,202311,1450117.09
613,202405,1450507.4
211,202305,1450802.57
94,202308,1450884.13
282,202307,1450884.66
396,202401,1450901.18
276,202312,1450948.4
146,202407,1451174.95
165,202411,1451181.09
125,202303,1451304.21
271,202411,1451507.84
337,202306,1451643.72
564,202405,1451693.23
522,202404,1451727.91
735,202306,1451850.77
686,202306,1451950.69
355,202406,1451989.75
141,202305,1452509.99
179,202402,1452537.63
355,202407,1452613.81
272,202311,1452685.79
234,202302,1452883.0
249,202307,1452955.09
494,202405,1453089.89
667,202405,1453105.47
412,202306,1453286.45
176,202403,1453716.59
237,202309,1453839.59
75,202312,1453960.71
324,202309,1454175.51
721,202404,1454192.38
148,202308,1454229.35
179,202311,1454622.17
384,202309,1454722.74
337,202308,1454736.88
493,202403,1454787.88
567,202304,1454855.83
719,202405,1454855.89
63,202304,1455100.87
113,202411,1455193.26
341,202404,1455312.59
167,202402,1455356.29
224,202303,1455423.66
374,202311,1455866.93
323,202304,1456091.08
356,202402,1456184.01
79,202407,1456220.37
814,202309,1456265.55
337,202305,1456670.69
559,202306,1456835.55
346,202402,1456997.75
371,202406,1457003.08
392,202309,1457027.57
291,202308,1457661.03
226,202401,1458115.98
421,202311,1458221.66
84,202411,1458235.44
86,202304,1459339.35
412,202309,1459649.63
521,202303,1459725.74
365,202407,1459726.39
82,202308,1459963.9
335,202307,1460103.46
814,202406,1460144.45
249,202407,1460337.72
354,202306,1460660.93
272,202402,1460754.27
602,202404,1460756.36
412,202406,1460903.43
764,202308,1461024.93
521,202411,1461104.92
302,202406,1461248.87
416,202305,1461380.77
251,202407,1461467.8
94,202406,1461495.85
94,202306,1462188.95
55,202304,1462618.9
261,202302,1463450.05
437,202402,1463460.26
571,202404,1463530.71
513,202406,1463754.63
444,202406,1464277.04
491,202309,1464816.2
669,202404,1464887.56
125,202304,1464931.47
524,202404,1465051.36
518,202407,1465172.49
504,202306,1465352.75
459,202307,1465355.95
443,202308,1465416.82
374,202302,1465492.47
657,202404,1465744.39
292,202312,1465888.39
353,202304,1465932.75
484,202303,1465979.81
281,202301,1466064.24
696,202404,1466194.94
518,202406,1466473.92
412,202312,1466574.31
461,202302,1466606.32
25,202308,1466948.58
408,202402,1466980.51
362,202405,1467012.19
354,202405,1467101.38
448,202405,1467325.04
765,202403,1467405.31
363,202405,1467702.79
262,202301,1467841.88
443,202404,1467935.95
437,202401,1468142.18
119,202305,1468195.22
429,202403,1468218.94
412,202407,1468241.53
584,202404,1468264.91
105,202403,1468586.44
689,202405,1468614.59
403,202309,1468697.88
182,202401,1468720.68
735,202403,1468798.23
184,202312,1468902.44
302,202407,1468963.14
569,202405,1469065.33
213,202407,1469331.38
101,202405,1469420.47
422,202308,1469550.37
696,202306,1469625.83
412,202307,1469771.56
604,202303,1469828.35
172,202404,1470165.97
317,202308,1470419.15
722,202405,1470762.2
428,202404,1470796.22
141,202312,1470840.59
84,202312,1470950.03
292,202310,1470975.09
113,202404,1471054.8
422,202404,1471129.2
412,202404,1471164.74
81,202405,1471320.55
184,202404,1471727.6
21,202405,1471822.67
169,202407,1471845.27
271,202403,1471879.5
416,202404,1471942.68
79,202312,1471949.34
721,202309,1472304.45
228,202304,1472558.05
291,202305,1472641.49
686,202405,1472683.91
493,202306,1472797.07
396,202402,1472845.67
276,202310,1473195.13
703,202405,1473205.56
484,202311,1473324.81
211,202308,1473371.35
372,202310,1473554.41
172,202306,1473610.56
206,202308,1474069.57
467,202311,1474119.02
445,202312,1474199.94
236,202407,1474409.1
735,202307,1474477.51
223,202305,1474570.69
319,202302,1474941.37
541,202309,1475035.64
595,202306,1475172.51
86,202305,1475188.03
365,202306,1476034.64
773,202308,1476081.94
799,202404,1476184.37
365,202308,1476239.45
512,202312,1476416.37
335,202309,1476450.72
589,202307,1476545.57
425,202311,1476916.5
223,202407,1477077.46
541,202405,1477285.86
557,202403,1477537.51
676,202309,1477891.6
416,202401,1477976.21
584,202308,1478435.29
611,202309,1478588.78
482,202405,1478605.7
557,202307,1478634.05
114,202407,1478672.56
339,202403,1478752.49
398,202310,1478807.94
482,202308,1478812.83
773,202404,1479136.03
435,202402,1479200.53
512,202401,1479328.58
478,202405,1479406.36
773,202307,1479479.36
708,202308,1480008.4
416,202403,1480096.49
55,202310,1480183.46
522,202311,1480364.34
429,202312,1480437.83
276,202403,1480498.57
312,202303,1480534.27
319,202301,1480597.35
144,202303,1480718.98
88,202305,1481521.84
292,202403,1481765.0
337,202312,1481792.21
428,202308,1482087.16
187,202308,1482166.78
713,202406,1482224.47
63,202407,1482367.36
84,202303,1482612.86
272,202304,1482853.6
79,202306,1482871.18
72,202310,1483088.26
96,202312,1483298.13
327,202306,1483356.12
743,202311,1483376.32
508,202303,1483460.23
339,202404,1483649.75
184,202406,1483731.31
147,202304,1483914.79
591,202310,1483942.26
557,202305,1484038.33
437,202303,1484289.67
602,202407,1484323.5
762,202309,1484562.64
88,202303,1484829.06
208,202307,1484883.88
369,202405,1484961.49
134,202402,1484990.69
169,202405,1485213.75
183,202308,1485386.61
226,202404,1485690.87
82,202404,1485787.96
437,202411,1485792.08
356,202405,1485795.01
404,202405,1485796.5
429,202411,1485834.19
312,202311,1485957.3
217,202405,1486026.17
144,202402,1486051.63
176,202306,1486110.02
364,202402,1486260.87
584,202312,1486348.38
81,202309,1486384.38
738,202309,1486498.29
651,202405,1486641.79
521,202403,1486766.23
237,202403,1486884.22
276,202305,1486944.87
312,202402,1486971.01
75,202403,1487267.42
31,202401,1487319.71
335,202308,1487470.3
167,202310,1487620.94
125,202311,1487631.42
337,202307,1487654.44
604,202304,1487885.31
428,202403,1488182.09
318,202309,1488407.91
432,202405,1488467.1
301,202308,1488716.93
696,202308,1488793.59
657,202406,1488882.95
624,202405,1489091.24
124,202407,1489095.02
372,202305,1489257.18
33,202401,1489348.03
176,202309,1489375.34
96,202404,1489582.77
713,202306,1489671.11
187,202405,1490143.46
99,202405,1490299.43
654,202305,1490485.38
92,202301,1490559.58
226,202308,1490608.73
147,202307,1490754.06
435,202401,1490958.04
31,202406,1491090.56
187,202309,1491104.59
559,202307,1491268.63
371,202407,1491354.0
273,202405,1491434.44
53,202307,1491450.87
493,202311,1491562.86
734,202304,1492343.23
595,202309,1492443.11
482,202309,1492486.44
72,202305,1492528.22
343,202309,1492555.89
356,202309,1492802.41
412,202403,1492891.87
231,202308,1492958.36
319,202311,1493087.45
275,202307,1493230.59
393,202309,1493247.66
765,202304,1493660.05
156,202307,1493883.63
398,202401,1493905.27
301,202406,1493952.88
398,202403,1494109.05
236,202308,1494342.85
504,202307,1494389.85
571,202312,1494393.72
141,202306,1494428.65
262,202411,1494493.28
147,202402,1494799.74
339,202312,1494896.7
467,202301,1495021.38
378,202403,1495042.8
612,202403,1495067.42
365,202309,1495250.33
557,202308,1495618.92
206,202306,1495673.14
325,202311,1496014.48
243,202402,1496064.96
309,202402,1496339.97
317,202309,1496385.82
179,202304,1496422.11
209,202310,1496528.14
408,202311,1496547.76
72,202404,1496556.07
75,202404,1496604.7
141,202405,1496664.35
214,202405,1496769.41
589,202406,1496864.26
249,202309,1496889.49
184,202310,1497161.79
669,202303,1497618.4
651,202309,1497666.33
33,202308,1497892.03
372,202304,1498064.41
713,202407,1498176.64
125,202406,1498253.82
88,202406,1498315.41
378,202308,1498614.39
232,202302,1498776.52
403,202404,1498877.02
428,202407,1498892.07
268,202403,1499101.17
394,202309,1499477.9
207,202302,1499502.38
385,202312,1499570.47
105,202307,1499627.55
155,202305,1499935.48
445,202306,1500080.63
82,202309,1500116.8
268,202306,1500463.95
142,202303,1500694.13
743,202404,1500795.56
654,202402,1500928.74
429,202404,1501056.02
79,202403,1501190.61
223,202308,1501455.42
584,202407,1501465.25
435,202304,1501501.89
194,202309,1501591.35
323,202401,1501697.52
369,202309,1502070.84
799,202411,1502079.14
393,202401,1502247.83
148,202309,1502328.65
309,202311,1502477.84
735,202407,1502517.1
589,202407,1502589.19
352,202405,1503078.93
743,202304,1503158.07
207,202301,1503197.39
408,202304,1503316.7
764,202405,1503486.19
115,202405,1503526.84
184,202311,1503640.66
249,202406,1503952.41
743,202303,1504037.48
459,202309,1504330.68
291,202306,1504358.03
665,202309,1504729.23
82,202312,1505437.64
48,202307,1505517.06
512,202407,1505828.93
657,202306,1505972.5
223,202406,1506323.42
339,202311,1506413.96
72,202411,1506591.99
215,202307,1506638.49
101,202309,1506778.44
257,202405,1506907.22
119,202401,1506914.16
236,202406,1507523.57
814,202312,1507540.58
167,202303,1507617.39
215,202308,1507791.29
311,202309,1507916.71
331,202405,1508042.05
309,202301,1508128.36
96,202306,1508180.12
65,202302,1508476.37
799,202407,1508704.33
508,202305,1508776.37
665,202306,1508813.63
385,202306,1508831.73
86,202311,1508965.49
293,202307,1509404.4
36,202405,1509912.56
743,202407,1509952.32
72,202403,1510037.03
654,202310,1510046.98
237,202411,1510135.23
49,202310,1510185.36
389,202308,1510186.38
353,202402,1510224.49
185,202405,1510389.98
276,202404,1510494.23
336,202411,1510772.73
445,202307,1511096.96
394,202405,1511160.56
334,202411,1511469.74
107,202404,1511505.62
167,202312,1511537.64
291,202405,1511570.06
708,202405,1511756.81
159,202311,1511872.57
107,202406,1511991.79
349,202301,1512245.7
352,202407,1512594.11
372,202401,1512646.37
98,202312,1513431.58
343,202405,1513591.4
348,202303,1513660.88
557,202404,1513854.08
403,202401,1513895.99
105,202308,1514105.11
119,202311,1514106.81
778,202405,1514199.04
125,202310,1514228.24
595,202308,1514239.78
429,202306,1514386.8
736,202405,1514475.97
134,202312,1514580.1
493,202310,1515028.27
604,202306,1515524.31
654,202401,1515560.79
336,202403,1515664.69
234,202304,1516050.54
281,202302,1516148.59
31,202310,1516257.0
437,202304,1516344.38
301,202307,1516371.27
55,202406,1516612.87
66,202405,1516654.13
389,202306,1516687.73
224,202404,1516860.98
713,202308,1517304.23
612,202308,1517345.91
92,202402,1517816.65
236,202306,1517893.66
84,202404,1517894.59
508,202304,1517983.59
273,202309,1518146.47
484,202411,1518518.08
77,202405,1518731.8
521,202306,1518882.76
518,202306,1518886.23
389,202407,1519034.15
271,202303,1519090.29
551,202309,1519211.83
113,202305,1519299.09
119,202312,1519464.56
369,202307,1519541.43
421,202304,1519743.84
435,202311,1519789.98
275,202309,1519884.56
182,202303,1519945.63
418,202309,1520213.87
694,202306,1520226.11
182,202304,1520320.03
696,202307,1520606.89
696,202312,1520712.33
63,202305,1520922.39
396,202304,1520937.25
374,202301,1520952.18
224,202309,1521312.9
119,202310,1521676.07
262,202306,1522301.04
413,202309,1522701.91
134,202403,1522782.75
142,202402,1522934.76
88,202304,1522935.53
435,202411,1523069.06
272,202401,1523288.26
336,202308,1523389.56
77,202304,1523813.87
261,202304,1523895.91
142,202311,1524032.17
374,202402,1524477.73
422,202309,1524499.53
735,202406,1524694.53
75,202406,1524785.04
215,202309,1525709.93
372,202312,1525809.29
209,202301,1526042.32
408,202303,1526112.5
165,202305,1526297.81
398,202306,1526390.1
144,202411,1526555.01
341,202407,1526970.43
743,202312,1527026.83
179,202310,1527094.75
179,202401,1527095.73
307,202405,1527245.25
493,202404,1527676.61
186,202302,1527713.38
232,202301,1527741.09
504,202406,1528039.48
124,202405,1528083.97
167,202304,1528200.42
212,202401,1528312.85
443,202309,1528567.86
105,202309,1528638.61
268,202308,1529022.95
612,202307,1529077.82
155,202405,1529096.78
665,202405,1529214.55
262,202303,1529383.64
68,202405,1529522.5
271,202310,1529831.37
348,202312,1530008.74
364,202304,1530413.63
543,202309,1530790.62
119,202307,1531348.26
512,202306,1531456.51
416,202312,1531685.96
521,202312,1531848.82
371,202306,1531931.55
79,202308,1532025.54
348,202310,1532133.48
55,202405,1532368.33
604,202305,1532404.41
96,202401,1532489.89
323,202305,1532558.48
119,202402,1532824.23
33,202407,1532997.98
236,202307,1533148.24
353,202407,1533321.77
425,202305,1533743.97
473,202309,1533908.48
301,202309,1533912.39
617,202405,1534007.72
134,202303,1534521.69
522,202405,1534761.27
84,202309,1534899.83
141,202308,1535329.97
291,202307,1535841.59
571,202309,1535981.87
687,202406,1536290.78
557,202306,1536348.13
309,202302,1536424.82
428,202309,1536481.43
584,202406,1536537.26
84,202406,1536554.88
384,202407,1536590.06
665,202307,1536680.77
51,202304,1536941.53
349,202302,1536988.45
271,202312,1536989.82
134,202310,1537172.28
243,202311,1537472.7
708,202306,1537664.24
413,202406,1537692.29
316,202301,1537720.8
239,202309,1537736.55
353,202307,1537811.98
316,202302,1538215.89
662,202305,1538300.07
232,202402,1538461.98
669,202304,1538604.08
676,202406,1538712.33
504,202308,1538905.86
521,202308,1538935.45
298,202405,1539033.53
125,202401,1539119.52
234,202402,1539330.57
734,202309,1539377.79
255,202301,1539378.63
223,202306,1539424.2
504,202309,1539516.53
708,202307,1539605.4
311,202407,1539695.66
371,202307,1539819.38
144,202401,1539913.11
713,202403,1539953.37
291,202309,1540683.33
686,202307,1540712.26
279,202305,1540737.84
92,202312,1541307.19
413,202407,1541384.11
51,202406,1541720.82
55,202404,1541975.88
271,202307,1542057.21
123,202301,1542138.66
65,202311,1542362.6
346,202401,1542467.86
827,202404,1542672.8
149,202405,1543247.21
696,202407,1543341.7
258,202301,1543377.0
142,202312,1543471.19
389,202307,1543840.59
271,202305,1543978.94
84,202403,1544392.71
364,202411,1544529.97
416,202306,1544598.99
243,202304,1544659.08
473,202306,1545318.33
751,202309,1545417.1
77,202308,1545673.23
484,202304,1545872.41
262,202405,1545944.53
461,202301,1546010.41
84,202304,1546188.61
224,202304,1546227.41
327,202406,1546586.33
612,202309,1546591.3
86,202404,1547708.81
348,202401,1547902.28
337,202309,1548203.58
567,202312,1548246.66
339,202310,1548323.07
521,202407,1548345.04
496,202405,1548356.2
237,202404,1548360.05
493,202307,1548411.63
184,202306,1548437.0
48,202306,1548487.34
119,202411,1548633.17
296,202405,1549094.81
107,202407,1549533.31
508,202312,1549729.3
323,202312,1549800.4
461,202311,1549962.07
522,202304,1550244.43
295,202304,1550390.66
326,202309,1550669.44
524,202407,1550712.52
31,202305,1550743.83
234,202403,1550748.5
736,202407,1550843.2
584,202309,1550847.82
134,202311,1551006.7
662,202402,1551087.46
182,202403,1551286.04
334,202401,1551323.08
602,202309,1551360.16
134,202411,1551386.06
79,202309,1551966.23
333,202402,1552110.44
591,202403,1552471.01
25,202306,1552572.89
88,202403,1552584.13
611,202405,1552592.03
521,202307,1552626.88
61,202402,1552811.3
418,202405,1552950.35
333,202411,1553122.7
696,202309,1553158.58
353,202401,1553323.37
764,202403,1553376.38
435,202303,1553433.21
336,202307,1553501.08
657,202307,1553647.5
107,202308,1553850.09
508,202411,1553893.34
346,202310,1553900.97
208,202308,1554043.83
654,202404,1554144.45
336,202407,1554284.5
182,202411,1554359.98
125,202404,1554389.97
604,202310,1554421.65
336,202404,1554445.59
346,202308,1554758.34
319,202310,1554851.14
518,202307,1555024.64
713,202307,1555085.05
309,202304,1555436.15
416,202308,1555525.22
539,202304,1555661.94
743,202403,1555673.44
119,202306,1556021.11
243,202401,1556047.43
228,202309,1556406.35
385,202308,1556460.88
309,202310,1556598.23
554,202301,1556842.11
591,202404,1556955.91
493,202411,1557077.71
419,202405,1557291.23
428,202306,1557510.39
212,202402,1557554.02
309,202312,1558848.57
147,202403,1559013.24
571,202308,1559122.58
182,202310,1559194.58
773,202309,1559281.99
165,202311,1559625.63
268,202309,1559868.94
75,202308,1560011.85
276,202407,1560087.79
334,202403,1560164.82
559,202405,1560182.4
325,202405,1560205.1
51,202312,1560356.21
331,202306,1560993.33
179,202303,1561258.35
365,202405,1561287.85
228,202306,1562383.81
96,202308,1562386.25
512,202406,1562551.37
508,202403,1562679.7
33,202312,1562754.87
336,202309,1562778.36
113,202407,1562804.37
435,202312,1563010.33
396,202311,1563024.94
504,202407,1563084.79
612,202406,1563285.79
557,202406,1563445.76
272,202407,1563757.18
236,202309,1563873.47
339,202406,1563898.58
165,202309,1563981.8
228,202403,1564266.4
708,202309,1564413.3
107,202312,1564681.88
182,202312,1564767.18
364,202303,1564838.76
312,202304,1565547.01
114,202405,1566131.62
589,202405,1566149.25
337,202406,1566766.15
125,202305,1566861.77
228,202406,1566868.71
92,202411,1567079.58
161,202405,1567103.12
383,202405,1567172.27
224,202305,1567188.1
743,202310,1567286.46
209,202302,1567436.61
33,202406,1567745.93
142,202305,1568363.01
445,202311,1568739.72
604,202308,1568866.3
493,202308,1569155.06
387,202401,1569330.34
134,202401,1569610.36
595,202407,1569703.5
716,202405,1569914.84
179,202411,1570347.4
365,202307,1570466.34
141,202307,1570672.25
31,202405,1570727.73
182,202404,1571009.9
272,202305,1571214.27
82,202406,1571250.17
84,202407,1571277.03
75,202407,1571311.38
396,202411,1571862.13
223,202307,1572076.89
159,202304,1572091.2
255,202303,1572255.66
323,202403,1572631.86
567,202401,1572956.52
31,202407,1572984.96
113,202406,1573002.58
82,202306,1573050.62
96,202307,1573321.19
31,202304,1573869.79
657,202407,1573937.37
764,202307,1574005.99
84,202308,1574359.76
595,202403,1574614.91
672,202309,1574731.81
378,202307,1574870.77
522,202403,1574948.41
309,202401,1575030.34
282,202403,1575246.83
211,202306,1575270.5
268,202407,1575537.55
194,202403,1575569.44
738,202405,1576292.6
116,202405,1576359.41
243,202310,1576529.24
398,202407,1576863.5
162,202411,1577019.26
349,202401,1577062.3
301,202405,1577473.93
268,202406,1577476.68
608,202302,1577480.66
521,202405,1577826.37
237,202407,1577844.83
33,202403,1578302.96
208,202309,1578423.64
268,202307,1578897.13
216,202405,1578909.97
146,202406,1578971.62
425,202310,1579099.91
314,202405,1579687.38
84,202305,1579730.25
403,202406,1579791.8
212,202305,1579896.11
428,202406,1579985.11
94,202403,1580162.22
421,202403,1580360.51
136,202301,1580841.12
292,202308,1581083.32
493,202401,1581326.49
232,202406,1581960.57
295,202402,1581992.0
251,202309,1582063.15
75,202306,1582516.16
276,202406,1583637.57
557,202407,1583769.32
408,202401,1583877.28
425,202402,1584011.75
444,202405,1584029.67
353,202312,1584048.6
428,202307,1584278.06
312,202411,1584360.04
323,202307,1584418.55
484,202310,1584431.11
734,202407,1584697.12
92,202310,1584779.96
276,202307,1584938.49
159,202303,1585486.07
281,202304,1585648.43
33,202307,1585752.85
258,202302,1586321.36
522,202312,1586327.15
337,202407,1586348.57
421,202305,1586480.67
179,202403,1586514.2
206,202405,1586594.48
595,202307,1586624.34
327,202307,1586840.24
669,202406,1586999.23
207,202304,1587077.32
571,202307,1587212.77
174,202301,1587282.73
378,202407,1587851.09
416,202407,1587916.32
209,202402,1587951.37
182,202305,1588016.5
375,202405,1588738.57
251,202307,1588850.23
96,202407,1589217.49
168,202405,1589224.16
524,202406,1589768.55
396,202403,1589832.71
349,202304,1590005.45
194,202308,1590014.74
445,202310,1590183.84
508,202404,1590255.49
374,202401,1591369.55
278,202405,1591413.97
136,202302,1591838.38
336,202306,1591905.35
378,202309,1591946.5
312,202305,1592197.18
567,202311,1592877.6
339,202306,1593065.15
55,202403,1593403.69
167,202411,1594080.08
348,202304,1594134.04
162,202311,1594212.74
125,202403,1594224.3
162,202304,1594318.36
142,202401,1594358.09
557,202309,1594377.21
385,202407,1594495.04
348,202305,1594633.2
416,202406,1594983.33
676,202405,1595234.47
113,202303,1595891.0
325,202312,1596077.29
212,202310,1596099.81
765,202402,1596240.13
539,202308,1596318.51
567,202402,1596567.5
408,202310,1596695.22
194,202306,1596780.17
239,202405,1596899.52
346,202411,1597288.96
88,202407,1597309.81
467,202402,1597495.37
272,202406,1598171.94
251,202308,1598262.69
223,202309,1598396.96
591,202406,1599106.42
312,202401,1599126.23
49,202303,1599156.58
63,202306,1599193.01
364,202403,1599350.77
421,202310,1600120.27
186,202301,1600126.69
323,202404,1600404.59
206,202304,1600528.44
292,202306,1600627.91
86,202306,1601026.34
508,202407,1601285.41
107,202309,1601925.73
88,202308,1602276.1
325,202303,1602331.32
148,202405,1602672.6
311,202306,1603193.11
224,202406,1603378.88
345,202301,1603635.73
206,202307,1603973.95
65,202301,1604395.11
364,202401,1604417.01
155,202307,1604508.47
144,202310,1604670.19
323,202308,1604781.59
367,202302,1605150.43
174,202302,1605240.62
539,202306,1605245.71
765,202311,1605293.85
