TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,AVG_VENTA_TOTAL,num_locales_cercanos,reportes_cercanos,num_escuelas,Meta_venta,PERFORMANCE_CATEGORY,PERFORMANCE_LABEL
386,5,C,Hogar,107.1,12.0,13.0,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,TRAIN,771254.2275,0,0,0,490000,1,Meeting_Expectations
849,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,TRAIN,589565.6666666666,0,0,0,490000,0,Below_Expectations
459,5,C,Hogar,82.92,12.0,8.0,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,TRAIN,1228437.9277777777,0,0,0,490000,3,Outstanding
136,5,CD,Hogar,107.9,10.0,13.0,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,TRAIN,1908123.002,0,4,0,490000,3,Outstanding
468,5,C,Hogar,115.0,13.0,7.0,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,TRAIN,979073.7915,0,0,0,490000,1,Meeting_Expectations
467,5,C,Hogar,121.19,13.0,10.0,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,TRAIN,1768782.3539999998,0,0,0,490000,3,Outstanding
371,5,C,Peatonal,95.0,10.0,4.0,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1270134.376,0,0,0,420000,3,Outstanding
465,5,C,Base,121.28,13.0,12.0,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,922662.4955,0,0,0,480000,1,Meeting_Expectations
359,5,C,Hogar,66.24,10.0,9.0,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,TRAIN,969156.8605,0,0,0,490000,1,Meeting_Expectations
462,5,C,Base,64.51,10.0,8.0,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,748549.04,0,0,0,480000,1,Meeting_Expectations
461,5,C,Hogar,99.45,12.0,3.0,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,TRAIN,1773013.4684210524,0,0,0,490000,3,Outstanding
137,5,D,Hogar,128.96,12.0,10.0,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,TRAIN,962671.8915,0,0,0,490000,1,Meeting_Expectations
362,5,C,Base,96.0,10.0,11.0,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,TRAIN,1087581.1015,0,0,0,480000,2,Excellent
115,5,BC,Receso,160.2,12.0,7.8,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1092049.247368421,0,0,0,516000,2,Excellent
363,5,C,Hogar,115.79,13.0,11.0,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,TRAIN,1033569.5365,0,0,0,490000,2,Excellent
364,5,C,Hogar,108.21,10.0,12.0,25.74235,-100.21792,Clásico,UT_GAS_URBANA,TRAIN,1665856.8684210526,0,0,0,490000,3,Outstanding
369,5,C,Hogar,95.22,13.0,9.0,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,TRAIN,1232048.726,0,0,0,490000,3,Outstanding
368,5,C,Hogar,92.06,13.0,5.0,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,1066185.4915,0,0,0,490000,2,Excellent
448,5,C,Base,123.86,13.0,9.6,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1103143.0495238097,0,0,0,480000,2,Excellent
451,5,C,Base,121.96,13.0,9.8,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,TRAIN,771357.9778947368,0,0,0,480000,1,Meeting_Expectations
449,5,C,Hogar,121.98,13.0,10.0,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,TRAIN,1137226.0545,0,0,0,490000,2,Excellent
482,5,C,Receso,129.1,13.0,7.0,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1128861.0605,0,0,0,516000,2,Excellent
494,5,C,Base,111.54,13.0,5.0,26.08399,-99.60526,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1323927.0865,0,0,0,480000,3,Outstanding
353,5,C,Hogar,97.45,13.0,10.0,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,TRAIN,1496594.7052631578,0,0,0,490000,3,Outstanding
422,5,C,Base,147.56,13.0,4.0,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,TRAIN,1251526.517,0,1,0,480000,3,Outstanding
168,5,CD,Receso,114.1,12.0,6.0,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1145818.8314285714,0,0,0,516000,2,Excellent
426,5,C,Receso,109.92,11.0,4.0,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,907116.3178947368,0,0,0,516000,1,Meeting_Expectations
166,5,CD,Hogar,95.54,10.0,7.0,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,TRAIN,1140963.1275,0,0,0,490000,2,Excellent
428,5,C,Hogar,143.24,12.0,6.0,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,TRAIN,1403335.9595,0,0,0,490000,3,Outstanding
483,5,C,Hogar,113.33,13.0,6.0,26.30989,-99.5393,Hogar Reunión,UT_DENSIDAD,TRAIN,1172563.159,0,0,0,490000,2,Excellent
502,5,C,Base,111.44,13.0,10.0,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,956544.0914285714,0,0,0,480000,1,Meeting_Expectations
481,5,C,Hogar,113.5,13.0,11.0,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,TRAIN,922362.801904762,0,4,0,490000,1,Meeting_Expectations
479,5,C,Receso,117.85,13.0,10.0,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,917952.5957894736,0,0,0,516000,1,Meeting_Expectations
432,5,CD,Hogar,112.31,13.0,7.0,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,TRAIN,1132214.7036842103,0,3,0,490000,2,Excellent
376,5,C,Hogar,97.3,12.0,10.0,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,TRAIN,641503.1645,0,0,0,490000,0,Below_Expectations
475,5,C,Hogar,114.49,13.0,11.0,26.21838,-99.48379,Hogar Reunión,UT_DENSIDAD,TRAIN,998838.836,0,0,0,490000,2,Excellent
434,5,C,Hogar,105.56,13.0,9.0,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,TRAIN,726482.4223809524,0,3,0,490000,0,Below_Expectations
142,5,BC,Hogar,131.12,13.0,9.0,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1626769.2931578949,0,0,0,490000,3,Outstanding
473,5,C,Hogar,108.95,13.0,8.0,26.08988,-99.61414,Oficinistas,UT_DENSIDAD,TRAIN,1276647.9109999998,0,0,0,490000,3,Outstanding
373,5,CD,Hogar,108.32,13.0,7.0,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,TRAIN,1076969.8055,0,0,0,490000,2,Excellent
678,5,C,Hogar,125.71,13.0,11.6,25.80739,-100.23326,Hogar Reunión,UT_DENSIDAD,TRAIN,983857.7625,0,0,0,490000,2,Excellent
743,5,B,Hogar,110.65,14.0,9.2,25.7687,-100.21336,Hogar Reunión,UT_DENSIDAD,TRAIN,1552514.6465,0,0,0,490000,3,Outstanding
603,5,C,Base,129.77,13.0,8.4,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,889408.4605,0,0,0,480000,1,Meeting_Expectations
749,5,C,Base,111.84,15.0,7.0,26.07895,-99.62539,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,656696.9863157895,0,0,0,480000,0,Below_Expectations
574,5,C,Hogar,107.74,13.0,9.2,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,TRAIN,659067.543,0,0,0,490000,0,Below_Expectations
334,5,C,Receso,117.0,10.0,9.0,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1821655.9075,0,0,0,516000,3,Outstanding
608,5,C,Hogar,110.37,13.0,8.6,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,TRAIN,1947402.9595,0,0,0,490000,3,Outstanding
568,5,C,Hogar,108.3,13.0,7.8,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,TRAIN,970182.1825,0,4,0,490000,1,Meeting_Expectations
683,5,C,Hogar,128.77,13.0,8.6,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,TRAIN,381481.0542105264,0,0,0,490000,0,Below_Expectations
679,5,C,Hogar,120.39,13.0,9.6,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,TRAIN,702669.9623809524,0,0,0,490000,0,Below_Expectations
742,5,C,Base,130.38,14.0,8.2,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,490561.7466666666,0,0,0,480000,0,Below_Expectations
563,5,C,Base,116.56,13.0,12.0,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1066986.0215,0,0,0,480000,2,Excellent
255,5,C,Hogar,120.0,12.0,8.0,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,TRAIN,1824559.3275,0,0,0,490000,3,Outstanding
676,5,C,Hogar,112.43,13.0,6.4,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,TRAIN,1255565.0231578948,0,4,0,490000,3,Outstanding
675,5,C,Base,120.27,13.0,9.6,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,783167.3975,0,0,0,480000,1,Meeting_Expectations
339,5,BC,Peatonal,113.0,10.0,11.0,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,TRAIN,1490951.8484999998,0,0,0,420000,3,Outstanding
771,5,C,Hogar,117.95,15.0,8.6,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,TRAIN,813368.2885714285,0,0,0,490000,1,Meeting_Expectations
772,5,C,Hogar,89.6,15.0,6.4,25.79316,-100.18115,,UT_DENSIDAD,TRAIN,1159217.485,0,0,0,490000,2,Excellent
773,5,C,Hogar,94.84,15.0,7.8,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,TRAIN,1284109.1375,0,0,0,490000,3,Outstanding
283,5,C,Hogar,98.26,13.0,9.0,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,TRAIN,938503.4863157894,0,0,0,490000,1,Meeting_Expectations
669,5,C,Base,113.8,13.0,8.2,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1470188.4047368425,0,0,0,480000,3,Outstanding
775,5,C,Hogar,115.38,15.0,9.6,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,TRAIN,579871.6519047619,0,0,0,490000,0,Below_Expectations
392,5,C,Receso,103.55,12.0,3.0,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1181698.4052631578,0,0,0,516000,2,Excellent
596,5,B,Hogar,129.77,13.0,5.0,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,TRAIN,991652.63,0,0,0,490000,2,Excellent
703,5,C,Hogar,115.5,13.0,9.0,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN,1124060.665263158,0,0,0,490000,2,Excellent
705,5,C,Hogar,110.65,13.0,9.2,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,TRAIN,719155.0004761905,0,0,0,490000,0,Below_Expectations
269,5,C,Base,118.0,12.0,6.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,TRAIN,570958.5389473684,0,0,0,480000,0,Below_Expectations
707,5,C,Hogar,137.47,13.0,7.8,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,TRAIN,985686.3209523808,0,0,0,490000,2,Excellent
319,5,CD,Hogar,109.81,10.0,11.0,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1785884.2035,0,0,0,490000,3,Outstanding
714,5,C,Hogar,111.49,13.0,8.2,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,TRAIN,910709.3561111112,0,0,0,490000,1,Meeting_Expectations
698,5,C,Hogar,125.1,13.0,10.6,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,TRAIN,401648.8057142857,0,0,0,490000,0,Below_Expectations
239,5,C,Hogar,127.58,12.0,7.0,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,TRAIN,1320474.2185,0,0,0,490000,3,Outstanding
266,5,C,Receso,156.95,13.0,7.0,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,TRAIN,576621.5059999999,0,0,0,516000,0,Below_Expectations
636,5,C,Hogar,118.07,13.0,7.6,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,TRAIN,791758.9395,0,1,0,490000,1,Meeting_Expectations
265,5,C,Hogar,104.01,13.0,9.0,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,TRAIN,655428.4375,0,0,0,490000,0,Below_Expectations
729,5,C,Base,122.28,13.0,9.8,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,698141.101,0,1,0,480000,0,Below_Expectations
732,5,C,Hogar,118.46,15.0,7.8,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,TRAIN,588679.133,0,0,0,490000,0,Below_Expectations
733,5,C,Base,96.29,14.0,6.4,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,869909.03,0,0,0,480000,1,Meeting_Expectations
696,5,C,Hogar,117.97,13.0,8.6,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,TRAIN,1418740.9185,0,0,0,490000,3,Outstanding
736,5,C,Hogar,111.44,15.0,8.2,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,TRAIN,1225814.1636842105,0,0,0,490000,3,Outstanding
738,5,C,Base,122.43,15.0,9.4,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,1100435.3552380954,0,0,0,480000,2,Excellent
739,5,C,Base,110.12,15.0,9.6,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,414831.1066666667,0,0,0,480000,0,Below_Expectations
273,5,C,Base,108.72,13.0,11.0,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,TRAIN,1250261.785,0,0,0,480000,3,Outstanding
651,5,C,Base,115.11,13.0,8.4,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1211344.4335,0,0,0,480000,3,Outstanding
795,5,C,Receso,108.54,12.4,8.2,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,TRAIN,796481.5335,0,0,0,516000,1,Meeting_Expectations
666,5,C,Hogar,115.21,13.0,8.4,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,TRAIN,955567.233809524,0,0,0,490000,1,Meeting_Expectations
244,5,CD,Hogar,128.0,12.0,9.0,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,941805.614,0,0,0,490000,1,Meeting_Expectations
647,5,C,Hogar,121.89,13.0,9.8,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,TRAIN,1191706.433,0,3,0,490000,2,Excellent
661,5,C,Hogar,114.88,13.0,8.0,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,TRAIN,764295.596,0,0,0,490000,1,Meeting_Expectations
631,5,C,Hogar,121.89,13.0,9.8,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,TRAIN,843163.7347368421,0,3,0,490000,1,Meeting_Expectations
796,5,C,Base,128.56,12.4,8.0,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,TRAIN,800848.4835,0,0,0,480000,1,Meeting_Expectations
664,5,C,Hogar,114.11,13.0,8.2,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,TRAIN,868069.7300000001,0,0,0,490000,1,Meeting_Expectations
797,5,C,Receso,101.34,12.8,8.8,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,TRAIN,411847.81666666665,0,0,0,516000,0,Below_Expectations
799,5,C,Hogar,120.22,12.8,9.0,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,TRAIN,1130536.9395238096,0,0,0,490000,2,Excellent
646,5,C,Hogar,97.46,13.0,8.4,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,TRAIN,539777.6536842105,0,0,0,490000,0,Below_Expectations
304,5,C,Base,108.0,10.0,9.0,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,821458.5285,0,0,0,480000,1,Meeting_Expectations
777,5,C,Hogar,94.33,14.0,7.8,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,TRAIN,1048860.1785,0,0,0,490000,2,Excellent
634,5,C,Hogar,120.05,13.0,8.6,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,TRAIN,1065099.5315,0,4,0,490000,2,Excellent
549,5,B,Hogar,120.77,13.0,11.0,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,TRAIN,1058996.5105263158,0,0,0,490000,2,Excellent
662,6,C,Receso,108.24119327731093,12.171469740634006,8.209523809523809,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1617875.2485714285,0,0,0,516000,3,Outstanding
623,6,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,TRAIN,634826.9349999999,0,0,0,490000,0,Below_Expectations
659,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,693828.2725,0,0,0,480000,0,Below_Expectations
626,6,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,TRAIN,846516.091,0,0,0,490000,1,Meeting_Expectations
88,6,C,Receso,89.67,11.0,7.0,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,1464949.8305,0,0,0,516000,3,Outstanding
87,6,C,Receso,121.22,14.0,10.0,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,TRAIN,2170709.0775,0,0,0,516000,3,Outstanding
622,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,715310.569047619,0,0,0,480000,0,Below_Expectations
21,6,CD,Hogar,99.0,9.0,8.6,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,TRAIN,1228769.973,0,0,0,490000,3,Outstanding
621,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,TRAIN,791864.617,0,0,0,480000,1,Meeting_Expectations
84,6,C,Hogar,96.9,12.0,6.0,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,TRAIN,1482851.764,0,0,0,490000,3,Outstanding
83,6,C,Hogar,106.7,13.0,5.0,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,TRAIN,1071112.0035,0,0,0,490000,2,Excellent
82,6,CD,Base,112.21,13.0,6.0,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1394659.4765,0,0,0,480000,3,Outstanding
81,6,D,Hogar,114.06,13.0,6.0,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,TRAIN,1117702.9804761906,0,0,0,490000,2,Excellent
22,6,C,Hogar,78.0,10.0,6.0,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,937428.8665,0,0,0,490000,1,Meeting_Expectations
99,6,C,Hogar,116.556,13.0,8.2,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,TRAIN,1177412.8295,0,0,0,490000,2,Excellent
107,6,C,Hogar,116.556,13.0,8.2,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,TRAIN,1448771.335,0,0,0,490000,3,Outstanding
719,6,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,TRAIN,1222418.0825,0,0,0,490000,2,Excellent
106,6,C,Hogar,116.556,13.0,8.2,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,TRAIN,1930686.3625,0,0,0,490000,3,Outstanding
105,6,C,Hogar,116.556,13.0,8.2,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,TRAIN,1347420.78,0,0,0,490000,3,Outstanding
103,6,C,Hogar,116.556,13.0,8.2,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,TRAIN,980489.4233333332,0,0,0,490000,2,Excellent
102,6,CD,Hogar,116.556,13.0,8.2,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,TRAIN,1242789.3315,0,0,0,490000,3,Outstanding
699,6,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,TRAIN,713994.9090476191,0,0,0,490000,0,Below_Expectations
654,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1520937.363,0,0,0,480000,3,Outstanding
98,6,C,Receso,128.13,12.0,5.0,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1408475.7828571429,0,0,0,516000,3,Outstanding
97,6,C,Hogar,113.55,13.0,8.6,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,TRAIN,931647.3895,0,0,0,490000,1,Meeting_Expectations
648,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,612180.3765,0,0,0,480000,0,Below_Expectations
95,6,C,Hogar,107.87,12.0,11.0,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,TRAIN,1183341.4175,0,0,0,490000,2,Excellent
94,6,C,Hogar,124.93,13.0,11.0,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1254293.2942857142,0,0,0,490000,3,Outstanding
93,6,C,Receso,92.17,11.0,6.0,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,TRAIN,704885.38,0,0,0,516000,0,Below_Expectations
92,6,B,Receso,121.2,12.0,11.0,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,TRAIN,1705448.4260000002,0,0,0,516000,3,Outstanding
627,6,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,TRAIN,760198.6578947369,0,0,0,490000,1,Meeting_Expectations
91,6,C,Hogar,126.7,11.0,11.0,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,TRAIN,1161468.0525,0,0,0,490000,2,Excellent
282,6,BC,Receso,114.0,13.0,8.2,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1233179.124,0,0,0,516000,2,Excellent
58,6,C,Receso,83.65,12.0,2.0,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,617573.2545,0,0,0,516000,0,Below_Expectations
57,6,C,Receso,122.02,12.0,11.0,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1027461.3666666666,0,0,0,516000,1,Meeting_Expectations
31,6,C,Hogar,112.0,9.0,11.0,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,TRAIN,1504548.6488888888,0,0,0,490000,3,Outstanding
55,6,C,Base,115.53,12.0,10.0,25.47078,-100.17538,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1469681.3155,0,0,0,480000,3,Outstanding
54,6,CD,Base,121.5,12.0,9.0,25.18022,-99.83248,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1063816.2244444443,0,0,0,480000,2,Excellent
53,6,C,Receso,103.21,12.0,10.0,25.15216,-99.84832,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1135217.0615789474,0,0,0,516000,2,Excellent
33,6,C,Base,123.53,10.0,5.0,25.25546,-99.68657,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,1463491.6066666667,0,0,0,480000,3,Outstanding
34,6,C,Base,116.0,10.0,9.2,25.28155,-100.0205,Clásico,UT_DENSIDAD,TRAIN,1067043.111,0,0,0,480000,2,Excellent
35,6,C,Receso,96.0,10.0,7.4,24.8626,-99.57939,Parada Técnica,UT_CARRETERA_GAS,TRAIN,827585.1663157895,0,0,0,516000,1,Meeting_Expectations
51,6,D,Base,110.27,12.0,6.0,24.85599,-99.53781,Hogar Reunión,UT_GAS_URBANA,TRAIN,1429264.2466666668,0,0,0,480000,3,Outstanding
59,6,CD,Base,142.67,12.0,10.0,25.25199,-99.70225,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1076906.8645,0,0,0,480000,2,Excellent
36,6,C,Hogar,109.93,12.0,5.0,25.1755,-99.83795,Hogar Reunión,UT_DENSIDAD,TRAIN,1242243.551,0,0,0,490000,3,Outstanding
49,6,C,Receso,109.0,10.0,9.6,25.39686,-100.13477,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1710870.621,0,0,0,516000,3,Outstanding
618,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.56061,-100.00581,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,724246.9847619047,0,0,0,480000,1,Meeting_Expectations
48,6,C,Hogar,99.74,12.0,6.0,25.19349,-99.83942,Parada Técnica,UT_GAS_URBANA,TRAIN,1158652.1205,0,0,0,490000,2,Excellent
47,6,C,Hogar,79.57,12.0,6.0,24.86497,-99.561,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,892043.693,0,0,0,490000,1,Meeting_Expectations
46,6,C,Hogar,106.51,12.0,11.0,25.58484,-99.98952,Hogar Reunión,UT_GAS_URBANA,TRAIN,851109.6589473684,0,0,0,490000,1,Meeting_Expectations
615,6,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.19016,-99.83539,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,669516.8474999999,0,0,0,480000,0,Below_Expectations
38,6,C,Receso,105.05,12.0,12.0,25.6076,-99.64965,Parada Técnica,UT_CARRETERA_GAS,TRAIN,803208.2276190476,0,0,0,516000,1,Meeting_Expectations
42,6,D,Hogar,92.84,12.0,7.0,25.57826,-100.02549,Hogar Reunión,UT_DENSIDAD,TRAIN,837114.125,0,0,0,490000,1,Meeting_Expectations
41,6,C,Base,83.13,12.0,4.0,25.45995,-99.99653,Parada Técnica,UT_CARRETERA_GAS,TRAIN,968375.3533333332,0,0,0,480000,2,Excellent
39,6,C,Receso,91.34,12.0,7.0,25.71129,-99.25392,Parada Técnica,UT_CARRETERA_GAS,TRAIN,770609.3968421052,0,0,0,516000,0,Below_Expectations
71,6,C,Base,100.28,13.0,10.0,25.58097,-100.00314,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,658353.3425,0,0,0,480000,0,Below_Expectations
23,6,C,Receso,95.0,10.0,7.4,24.88103,-99.58133,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,913921.056,0,0,0,516000,1,Meeting_Expectations
77,6,C,Hogar,108.36,13.0,10.0,25.22275,-99.93358,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1247707.0423809525,0,0,0,490000,3,Outstanding
